Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
-0.7352010347632466,1.798725018351312,-1.0955193888455623,1.6562082520572956,-0.8807540896027302,77.81222329243528
-1.6135613978767411,-1.3719011429313563,-0.172946059923423,1.4711703274936085,1.7117084801423434,-23.236355332587088
0.651391251305798,0.9540017634932023,0.570890510693167,-0.3152692446403456,1.135565640180599,60.81093167120476
-1.3505559643429832,-0.6870140996994973,-0.47579544400490115,-0.07587145068502332,-0.8261119917145421,-53.74418449413954
1.5541604207147741,0.34233783448962146,-0.5309708978119645,0.8539759765522237,-0.33513778117145177,-0.1387405027846973
-0.8369207037962799,-0.9163209190734197,1.0651719657143865,-0.14037505890533644,1.4526167454861794,55.82243098942017
0.5219415656168976,-1.3204566130842763,0.7818228717773104,0.29698467323318606,-1.236950710878082,-54.36878826682917
-2.0755880090785332,-1.2284438312657626,0.47154238041820573,-0.08606969279089306,-1.8311448783383502,-94.94030167145168
-0.10434279298689192,2.814654444472553,-0.4151002889633696,0.3933070500053236,0.7007006121205837,122.04516958244295
-0.05310680169691065,0.7638603516334226,1.144293068559939,-0.5509818035382495,-1.387868550455802,36.34763662431589
0.7793490039053323,1.2496189052966666,-0.9878733409007492,-0.03901951937754412,-0.8468509661253646,-2.6652738309103974
-1.1793691216326172,0.46248362406685406,-0.33638694541113623,0.1722543864110375,0.9603047962814704,29.43853220736122
-0.44643361455052827,0.1866091231563581,0.27902152577033923,0.19408999289830758,0.6078965097165392,14.267459907979273
0.924027019206901,-1.251113576385303,-0.3095464393139903,-0.18490213644298903,0.326133022242118,-64.31517272308437
0.22899639245934025,-0.7331561971099966,0.7719201548366751,-1.8579014513982872,0.44130715169924584,-8.292658011501555
1.0240625258114624,1.2083662305931424,2.006092888159123,0.5925269492011831,2.061503576636398,122.68177675540527
1.0269862633197322,0.2125740306322149,2.1650560678066024,1.105900424357309,1.190548594343596,59.0281309687022
0.25972250172148187,0.048084946661381994,-1.804882100664519,-0.9043166251044086,-1.6275424378831627,-38.81938861368941
0.2010990467149675,-0.05761879703358539,0.3649610024662254,1.050654396007612,2.403415585238275,77.47383924749391
-0.12951724686344077,0.5835443030118876,1.279464931657751,0.5798572852951321,1.0417246640588513,87.09342388997638
0.12320480678448567,-0.1758858124323366,-0.8432465953161917,0.5514853760404675,2.1709427174978138,-14.345003145534285
0.8861911885847956,1.3510728924131392,-1.500221861446936,-0.06263957732723487,-0.7788370428204348,-7.782087132115514
-0.6724855960063362,0.032407013340136216,2.0979393391324312,0.22327083592026087,-0.5256309339853844,-1.9104250806243002
0.5500520990245519,-0.2246331499970246,0.9407711879882159,-0.9683444548636353,-0.9824873935383096,-4.50806182440947
0.7688396759688968,0.04930833152022263,-0.7316317389085281,-0.6082265074447593,1.8904406851557827,32.30918120577123
-0.221253623585772,-1.1032083657216831,-1.9663565893760018,-0.27681329988892067,2.056207129940322,-74.176532569621
2.165002344901084,0.45588777208160763,1.328194141849058,-0.643518230380143,0.5562300094006599,72.96755238556783
-0.6813802350695739,0.43221669075925395,-1.014479726707414,0.9678260240252041,-1.340072071123935,7.349034870371764
0.8925973382993092,-1.9701038177118355,-0.684629825760004,-1.2111719292807812,0.7906255991627686,-64.51986992993055
0.8584511166566653,0.651136241823657,-0.4081008391602206,-0.2346205699574138,-0.9958153947902291,-9.062736398871413
1.0062928092144405,-0.38455554422982535,0.047398671316414016,-0.5768918695231487,-0.8604133652839524,-15.221459448028334
0.04852162794482699,-0.863990769679816,-0.48712538376469605,-0.8309501164110378,-0.5923939242388692,-69.46064329236728
-0.03850846950070721,1.0786808334312956,1.6839276914578687,-0.17262729994081963,-0.45888426286894,54.95657221065276
-0.6277339060845056,-0.2116669819311769,1.503419828428999,-0.2880388739220764,-0.3301200939664503,1.6657926152645697
-1.551512249058929,-1.3331283547778066,0.2887280030098363,0.6620518347584732,-1.1571166187132709,-97.20485523190132
-0.56060763684731,-0.12765468151819012,-0.4776455826040052,-2.929448690002268,-1.2551353719733949,-46.99537677173465
-0.7153037092599682,-1.0777447779293061,1.088950596967366,0.6795977489346758,0.06428001909546277,-38.959443211437254
-0.5615577463306254,0.22668424849459717,-1.7811584144656334,-0.5530898169141323,-2.230468019124459,-26.329519475975964
-0.38769991640856116,-0.8049664808525608,-1.1410085097527383,-0.41361566562964275,-0.1115088271429437,-56.019768792178446
-0.6057149230033384,2.1573082132655035,0.6779258713392691,0.742095372009307,-0.48791140814570266,113.0404201078371
-0.5923559556520536,0.885231482988991,-2.100026507651624,0.12354769595558233,0.6255080168310357,-2.751758965902116
-1.0766791274710135,1.220282896417717,-0.01987363536831157,-0.7625192391465982,-0.10726476581094174,55.48651754509936
2.5797093376543185,-0.08828204835125482,-0.5574917850078336,-0.8036745679697308,-1.3698029795790778,-65.42332831097161
0.5914421517518549,-0.3240681752089702,0.7158727446909595,0.6802203604766911,0.2270344788648889,-6.774250326233352
-0.38817681854122876,-0.30246968648812833,-0.33708597111803934,0.1704162223754877,-0.6134026635409398,-58.646694307559315
-1.9511018640386248,1.2189707897936632,0.3099989831655551,0.1435879365051602,-0.05658848889989584,67.06758401875364
0.5779785236395572,0.6662696720435232,-0.9928660010855455,0.5773635251066616,-1.4452052644122255,-34.48052279952392
-0.07566560432583026,-0.07397286359437803,-1.5769964821909972,1.9725421767898081,-0.8028244439508423,-74.36750870505148
0.05194588580729943,0.7276295436369798,-0.07160125941406395,0.7326400772155792,-0.03722223650984159,39.15477196083463
0.6955377575657775,-0.387099702474401,0.6687416555925126,0.849102110743144,-1.0917008761393143,-32.298894675485336
-1.3810446031537749,-0.7859860326349823,1.0729780477660118,0.30381859560487573,2.3638724946193608,16.023426465034078
0.224216404290793,-0.5865312695639355,0.6102161695892225,0.714609790636618,0.15697296096843422,-29.69426235531641
0.31917451041918043,-0.7521564055905832,-1.4575514994649306,1.3404504460231446,-0.30920907704986345,-64.33691139926759
1.5945050632249722,-1.4400508825942944,0.015579047581467534,-0.8469613483183278,-1.0962750868952018,-91.48385887160948
0.47263034584340563,0.018016872044446585,-0.863493604964934,-1.3668583632808264,-0.031203488939083975,-36.237397233831985
-0.8583577801812136,0.1848361236948739,2.632382064837391,0.7003098794089914,0.4933179008808892,79.0008751227711
0.10744437434089255,0.41768075223940065,-1.1564158167438567,0.3873714806329899,0.8500793324175533,14.2704134416344
-0.30317978283427544,-0.01941960588773261,-0.22346598237185214,0.7999419019420501,-0.3493167961181975,-4.353672268621249
0.6577631761503737,0.26561699317253346,0.3794053976051097,-0.06953228624226938,0.690472686121513,14.051932861570513
0.8080361894020714,3.112910201043841,-0.048965030858450255,-0.8480655980305086,0.7114105794654951,159.95042585127513
-0.600638689918805,0.37569801834567196,0.11092258970986608,-0.2916937497932768,-1.1509935774223028,18.186280044546486
-0.21560957856802238,-0.0070449854805546995,-0.4519493719118777,-0.37185788227866556,-0.7893385057196743,-60.05666985229958
-1.4026052717996935,-0.6629009175509482,0.04059169120388238,1.7495767431869393,-0.7019916878067554,-31.952265291523545
-0.0033744574109520514,-0.8181988834223072,0.7783610761666377,-0.17018462252492844,-0.5511857163285334,-18.51408334170527
-1.4769249275319014,-1.0973683189710666,-1.3902219251534627,-0.7393714074590363,0.15776143929376948,-56.513850035107936
0.7153813154412441,1.114321694668872,0.54711911517521,0.7181857257079345,-1.1808128153088449,-2.791084922568693
-1.6127158711896517,0.6862601903745135,2.3146585666735087,-0.47193186578943347,-1.867265192591748,60.72822123208424
-0.5975101946916416,-0.2515388860444957,0.4620608932518965,1.4223698616985077,0.7833905092825955,1.1550850585566828
-0.5849076534177698,-0.8463597198869729,0.2783486346446696,-0.47875857152168855,-0.5092133625991345,-75.75136316007595
1.6871416350725648,-1.081548003614395,-1.4222537095976742,0.8816397569494505,-0.6465728842425266,-100.15009251281126
0.22526411724754952,0.01840163078343813,0.32159321133923857,0.6927227551168594,1.7549330716472415,31.84760948665246
-0.14994071907910936,-0.4629395120252583,0.8282296901846228,-1.433151814524712,1.090861670603698,23.546304732784265
2.062524919243145,0.42359906559346105,-0.4036484632419967,-1.0675329142542729,-0.955122579349353,-16.78710794564532
-0.0681234251679531,-0.9665878909853152,-0.10128071870153288,0.3639706308527381,-0.5984375805810469,-73.3611061898248
1.1254347844147694,-0.8696630812746944,0.3764095260975166,-1.1894118928673278,-0.9020515543575104,-67.52289773633954
-0.7469232850701676,0.0861108682589779,-0.06040372919690829,0.990166238959289,1.1277802506338985,-0.39050943171859487
1.0235306441853447,0.1566937282465246,1.6957228778108653,0.17528677893392386,1.8972886947731116,82.47941312273218
1.5007597906343109,-0.4281151609659125,-0.4937565831613125,0.8502217421134929,-1.556581898659751,-100.8899226767974
-0.4068852445043747,-0.23591652931212392,1.1039335467019071,-0.5347566708443231,-0.25628082425157245,40.37869998207382
-0.37058276240078286,-0.15936223214590656,-0.12205713212127726,-1.3480471119401671,-0.45784838618248924,-18.541812704100913
0.00511345664246089,0.26105527217988933,-1.4635149481321186,-0.23458713337514692,0.29612027706457605,-3.753731655226724
-0.1681438185847896,-0.620847598251116,-0.5426737997340217,-0.47209057769712737,-0.7877837519082389,-67.72862641927142
-0.45209033283308037,0.8823330623234091,-1.2504077339697175,-0.4700421477595015,0.6045153263553668,65.08264732686845
-0.19050310599781134,0.6404797952008238,0.9965705105794472,0.32405702822156063,-0.46649537922819795,12.872807460796821
0.2544208433012131,1.1677820616598074,0.08658978747289992,0.3376026620752022,-0.15567723539207948,53.5831479365095
0.3485951198609804,-0.8792827824119881,0.48730523704499484,-0.12517442838316423,1.0719298652117972,8.284285524210677
-0.8561698406617501,1.665351917623531,-0.15774698323148525,0.03556607403299353,-0.6416668201303823,55.01958497861211
-0.04865235157045115,0.34378788154988543,-0.9637589262106109,0.03279699541158651,-0.9571509148950429,-41.91096070944329
0.27658150559104877,0.4197056083572659,0.5199021395287525,0.008556080824349832,1.8688178405438531,59.13624582749537
0.324359281721603,-0.9037018607301281,0.40373009033660945,-1.1790397911598025,-0.024195606390916165,-18.30683469695174
-1.356581804623405,0.2935579321666293,0.7942646796218271,0.46642998243352635,-1.2542894231692494,1.8467754712471427
0.8811467208133691,-0.5779207768327106,-1.5947559581633324,0.0013256887344072295,0.42069963101847885,-37.481753382765746
-0.742484232538384,1.341475915530881,0.0036956718478473255,-0.4853058353678683,1.0114630354083562,68.50675480252634
-1.8316822472060261,2.067906338163552,-1.1738799644089726,-1.0513099116393445,-0.19793772898468187,67.2690164802647
0.5008444749444569,0.6380511014407572,1.732514999485092,-1.801057734152739,2.2313001461926323,101.34474943282098
-0.3286184757489846,0.638391925608383,1.6426729532559634,0.6031874310823431,-0.9006207346478687,33.20576819091416
-1.422974925261673,1.036087651046256,-0.20252422706483003,-0.9701242603796436,-0.5282970466629792,24.520885314510735
-1.8593367716600575,0.7978437798957666,-0.2563406783724922,0.045491476330752,-0.5380477584901385,6.909159519808174
0.29964768783734813,-1.6158867874104728,0.20475888240178416,0.9324348709546673,0.7658782794806148,-55.549780836721865
-2.390304367469438,-0.5969742867210739,0.3791531187261241,-0.41222074502447015,1.2302221756507876,2.159915568114085
-0.22096417382966393,0.8773622905756714,-1.1583646891925428,0.02688583899453078,1.5033983017671506,90.92109822540633
1.0706105599791862,1.649480894323921,-0.7068925679873489,-0.7296024698074095,0.8555556590207121,86.32496154730823
-0.016422896072752075,0.2237879516388985,1.7945578635177877,1.188393273448084,-0.5176112990361714,-3.2463939597371123
-0.061764199860128925,-0.24149744587077882,-0.28487549336967083,0.4794415180860639,-0.2561797524953801,-25.07108159533077
-0.8082657216409264,0.08531814256502405,1.7388996637975789,-0.8304444065565653,0.9788580507817954,58.39609975398666
-0.5305011476105275,0.7575077100473051,-0.22096959953322298,-0.57581824064468,0.6141667000434252,22.2902976952253
0.6197387847028687,0.587855888137735,0.868772500590771,-1.911316891662504,-1.1863364271098544,24.146698270608777
0.3569727592669261,0.4096361186839937,-0.6083507646793376,0.08127842205619876,0.5925303073177614,22.17553632312189
0.44381942814622843,-0.7076694656187807,-0.48423407286625136,0.7746340534293368,1.2669111491866227,-2.5488990625074894
0.28872366282502326,0.7324921027798023,0.26402008133367,-1.6548874362282961,1.2723535001067678,63.65996999118726
-0.7353034606819523,-0.5244481362626519,1.78179890877106,0.7214793237573432,-1.6566232076777738,-30.674158006003466
-1.4785862457798415,0.7708651938869668,-2.211135309007885,1.143754043206929,0.23561455810856594,-2.8890459335662726
0.2579759812211809,-1.548960525053475,0.19613145902390733,1.1038773433162576,-0.9040682897360003,-65.1757180199107
1.0857863249393471,0.4676931717654332,-1.5029703283951532,0.09798315347089544,0.25373966149457344,7.4916665173205805
-0.14720527868559727,0.2867741123825862,-1.1979664292172616,0.5648423586001226,0.887079776446287,28.59786143167526
0.22749587573205374,1.6095206657759729,-0.47417817510396487,0.635967750711738,-0.7717719573928751,81.20114803236723
-2.5623336587953105,-0.9943493746085122,-0.5132135664715852,-0.19102776260016902,-0.22859991534001858,-45.56139187616435
-1.2767485758203094,0.27157883719537346,0.42961821913258585,-1.0810565404082624,0.20768768716311115,3.8343479949152197
-0.09662367001488972,0.15805348992013185,-1.7518288067517191,-0.4159669279473586,-0.3899237065594453,-7.179953089675632
-0.8153756283161211,-0.6382827265284942,0.2869558543017087,-1.066234931899225,-0.8319549174944512,-33.84778916343877
-1.0565576427602528,-0.5289777080640152,-0.8245141615276735,1.223083067095325,-0.6085897232397004,-22.264399369599783
-1.1958830620351844,0.3946715298229811,0.5885784044206096,0.4446026682201407,1.6699045043514062,43.134345780659345
-0.9245641143780999,0.664927162301741,-0.5152183938082427,-1.5975991695954321,1.5301951988633513,49.755221546866224
0.0953441994413082,-1.5648027713620551,-1.962625691672579,-0.2634482160822491,0.3496500472996937,-62.16419856590638
0.14304876987895235,-0.16212397547985843,0.5362909095171899,0.8496119885162131,-2.1961278210999464,-39.28541956881045
-0.9403989164843533,-1.5821767633461272,0.02731337985143867,-0.5607609069798603,-0.04737070254443595,-68.65951639188276
0.16805980596682024,0.3216785413765001,-0.7146806769904318,-0.9951484818533795,0.5212799050138145,-25.88396848082178
0.45353430151397983,1.613711269058647,0.32135721545027307,-0.24415663529064868,0.42192075423528475,125.37642799877895
